source,target,weight
0,宗教,1
0,实在,1
0,实际,1
0,实验,1
0,容易,2
0,对上,1
0,对等,1
0,导向,1
0,导致,1
0,小孩,1
0,小狗,1
0,少许,1
0,少量,1
0,尝试,1
0,局势,1
0,局面,1
0,层面,1
0,左边,1
0,巨大,1
0,希望,1
0,帽子,1
0,干旱,1
0,干枯,1
0,干涸,1
0,干热,1
0,干燥,1
0,干爽,1
0,干粮,1
0,平稳,1
0,幻想,1
0,应该,1
0,庞杂,1
0,开心,1
0,弃,1
0,弱,1
0,强,1
0,形容词,1
0,心,1
0,心情,1
0,心想事成,1
0,心愿,1
0,心智,1
0,心灵,1
0,心理,2
0,心理学,1
0,心脏,2
0,必不可少,1
0,必定,1
0,必要,1
0,必需品,1
0,必须,1
0,志向,1
0,志愿,1
0,志气,1
0,快乐,1
0,快速,1
0,念头,1
0,念想,1
0,思想,3
0,思考,1
0,急切,1
0,恰好,1
0,恰如其分,1
0,恰当,1
0,情况,2
0,情景,1
0,想法,3
0,想象,2
0,意志,1
0,意识,1
0,感,1
0,愿望,1
0,懦弱,1
0,成功,1
0,成年,1
0,成熟,1
0,成真,2
0,房,1
0,房子,1
0,打比方,1
0,打算,1
0,打钩,1
0,扔东西,1
0,扔掉,1
0,抉择,1
0,投,1
0,抛,1
0,抛弃,1
0,抛物线,1
0,抬手,1
0,抱负,1
0,抹布,1
0,拿,1
0,持续,1
0,指向,1
0,挑战,1
0,挥动,1
0,捡,1
0,掉,1
0,掉了,1
0,控制,1
0,推测,1
0,推理,1
0,掷,1
0,撇,1
0,支持,2
0,收获,1
0,故事,1
0,数学,1
0,数学题,1
0,数量,1
0,文明,1
0,断舍离,1
0,方向,1
0,方式,1
0,方法,4
0,旅行,1
0,无关,1
0,无用,1
0,无畏,1
0,日常,1
0,日用品,1
0,旱灾,1
0,时机,1
0,是人,1
0,晒,1
0,智,1
0,智力,1
0,智商,1
0,更加,1
0,更喜欢,1
0,有用,1
0,未来,1
0,未竟,1
0,机会,2
0,机智,1
0,机械,1
0,权力,1
0,杏仁茶,1
0,条件,3
0,构想,1
0,柴,1
0,标志,1
0,梦想,1
0,模糊不清,1
0,正确,2
0,步骤,1
0,残缺,1
0,毛巾,2
0,氧气,1
0,水,2
0,水池,1
0,江,1
0,沉稳,1
0,沙漠,1
0,没有,1
0,没用,1
0,法棍,1
0,泥土,1
0,活着,2
0,混乱,1
0,混杂,1
0,温度,1
0,渴,1
0,湖,1
0,湿,1
0,湿润,1
0,满足需求,1
0,漂亮,1
0,演员,1
0,激动,1
0,灵敏,1
0,炎热,1
0,烦,1
0,烦人,1
0,热,1
0,燥,1
0,爱好,1
0,牙刷,1
0,物品,2
0,物资,1
0,特别,1
0,狗,1
0,猜想,1
0,猜测,1
0,玩,2
0,玩耍,1
0,现实,1
0,球,1
0,理念,1
0,理想,4
0,理科,1
0,生命,1
0,生活,1
0,生活用品,1
0,生理,1
0,用力,1
0,用品,1
0,甩,1
0,白色,1
0,的,1
0,皮肤,1
0,目光,1
0,目标,2
0,相信,1
0,看不懂,1
0,真假难料,1
0,睡眠,1
0,石头,1
0,砸,1
0,社会,1
0,程序,1
0,空气,1
0,竭尽所能,1
0,笨,1
0,简单,3
0,精密,1
0,精神,2
0,糟糕,1
0,繁杂,1
0,繁琐,1
0,纠缠,1
0,纸巾,2
0,缺水,1
0,置,1
0,美梦,1
0,聪明,2
0,脆,1
0,脆弱,1
0,脏,1
0,脑中,1
0,脑子,1
0,脑袋,1
0,自信,1
0,舍弃,1
0,舒适,1
0,舞台,1
0,航道,1
0,英语,1
0,草稿纸,1
0,蒸发,1
0,虔诚,1
0,虚假,1
0,行为,2
0,衣服,1
0,袋子,1
0,裙子,1
0,裤子,1
0,要求,1
0,规划,1
0,认真,1
0,讨厌,1
0,设定,1
0,设想,1
0,设立,1
0,设置,1
0,设计,2
0,词汇,1
0,试卷,1
0,课表,1
0,财富,1
0,贫瘠,1
0,资源,1
0,身体,1
0,身心,1
0,车,1
0,车子,1
0,转向,1
0,转弯,1
0,达到,1
0,达成,1
0,过分,1
0,远大,1
0,迷宫,1
0,迷惘,1
0,适宜,1
0,适应,1
0,适量,1
0,选择,2
0,造就,1
0,逻辑,1
0,道路,1
0,遗愿,1
0,那么,1
0,重要,1
0,金钱,1
0,钱,1
0,错综复杂,1
0,问题,3
0,难,1
0,难懂,1
0,难搞,1
0,难过,1
0,难题,1
0,需求,1
0,需求导向,1
0,需要,1
0,需要证实,1
0,青睐,1
0,面包,1
0,预测,1
0,预设,1
0,题目,1
0,风,2
0,飘渺,1
0,食物,1
0,饺子,1
0,饼干,1
0,香蕉,1
0,马路,1
0,骑士,1
0,鸡汤,1
0,鼻涕纸,1
0,一定,1
0,不说破,1
0,代表,1
0,修辞,1
0,委婉,1
0,必不可少,1
0,必需品,1
0,指代,1
0,提示,1
0,日用品,1
0,明喻,1
0,暗号,1
0,暗含,1
0,暗爽,1
0,暗黑,1
0,某事,1
0,物资,1
0,特指,1
0,用品,1
0,眼神,1
0,空气,1
0,简单,1
0,蛇,1
0,表明,1
0,资源,1
0,通透,1
0,金钱,1
0,需求,1
love,恨,1
一下,一次,1
一下,不同,1
一下,体验,1
一下,做,1
一下,做事,1
一下,创新,1
一下,劝解,1
一下,动作,1
一下,努力,1
一下,勇敢,1
一下,勇气,1
一下,危机,1
一下,厨师,1
一下,吃饭,1
一下,品尝,1
一下,回答,1
一下,多,1
一下,失败,1
一下,好奇,1
一下,学会,1
一下,实验,1
一下,小试牛刀,1
一下,尝试,1
一下,应该,1
一下,微笑,1
一下,愚蠢,1
一下,成功,1
一下,挑战,1
一下,探险,1
一下,擦肩,1
一下,攀岩,1
一下,新,1
一下,新事物,1
一下,新方法,1
一下,新鲜,1
一下,方法,1
一下,机会,1
一下,机遇,1
一下,比赛,1
一下,活着,1
一下,测试,1
一下,第一次,1
一下,能够,1
一下,蒙,1
一下,行为,1
一下,行动,1
一下,设计,1
一下,试图,1
一下,试探,1
一下,试着,1
一下,试验,1
一下,跑酷,1
一下,选择,1
一下,重复,1
一下,难题,1
一下,食物,1
一下,饮料,1
一定,必不可少,1
一定,必需品,1
一定,日用品,1
一定,物资,1
一定,用品,1
一定,空气,1
一定,简单,1
一定,资源,1
一定,金钱,1
一定,需求,1
一排排,参天大树,1
一排排,园林,1
一排排,地上,1
一排排,大树,1
一排排,高,1
一次,体验,1
一次,做事,1
一次,失败,1
一次,好奇,1
一次,学会,1
一次,尝试,1
一次,擦肩,1
一次,机遇,1
一次,测试,1
一次,第一次,1
一片绿,一排排,1
一片绿,乘凉,1
一片绿,云,1
一片绿,光影,1
一片绿,参天大树,1
一片绿,叶,1
一片绿,园林,1
一片绿,地上,1
一片绿,夏天,1
一片绿,大,1
一片绿,大树,1
一片绿,家,1
一片绿,常青树,1
一片绿,年轮,1
一片绿,木,1
一片绿,枝繁叶茂,1
一片绿,树叶,1
一片绿,树干,1
一片绿,树林,1
一片绿,树荫,1
一片绿,桃花,1
一片绿,梨树,1
一片绿,森林,1
一片绿,水,1
一片绿,绿色,1
一片绿,绿草丛荫,1
一片绿,自然,1
一片绿,花朵,1
一片绿,苹果树,1
一片绿,草,1
一片绿,草木,1
一片绿,虫子,1
一片绿,阴影,1
一片绿,风,1
一片绿,高,1
一片绿,高大,1
一片绿,鸟,1
一语成谶,个人,1
一语成谶,例子,1
一语成谶,关系,1
一语成谶,出门,1
一语成谶,前提,1
一语成谶,动物,1
一语成谶,存在,1
一语成谶,情况,1
一语成谶,想象,1
一语成谶,打算,1
一语成谶,猜想,1
一语成谶,玩,1
一语成谶,脑中,1
一语成谶,设定,1
一语成谶,设立,1
一语成谶,预测,1
上钩,书籍,1
上钩,亮眼,1
上钩,人才,1
上钩,俘获,1
上钩,光,1
上钩,关注,1
上钩,勾引,1
上钩,同性,1
上钩,吸取,1
上钩,吸收,1
上钩,吸睛,1
上钩,喜欢,1
上钩,外表,1
上钩,好奇,1
上钩,帅哥,1
上钩,帅气,1
上钩,引人注目,1
上钩,引力,1
上钩,性格,1
上钩,招致,1
上钩,招蜂引蝶,1
上钩,推翻,1
上钩,显眼包,1
上钩,暧昧,1
上钩,有趣,1
上钩,沟通,1
上钩,法则,1
上钩,注意,1
上钩,注意力,1
上钩,爱好,1
上钩,特色,1
上钩,特质,1
上钩,狗,1
上钩,独特,1
上钩,猫,1
上钩,眼光,1
上钩,磁场,1
上钩,磁铁,1
上钩,结束,1
上钩,美丽,1
上钩,美女,1
上钩,美好,1
上钩,美貌,1
上钩,自信,1
上钩,蜜蜂,1
上钩,视线,1
上钩,诱惑,1
上钩,走向,1
上钩,追求,1
上钩,顾客,1
上钩,颜值,1
上钩,魅力,1
下雨,危险,1
下雨,大海,1
下雨,太湖,1
下雨,小溪,1
下雨,江海,1
下雨,长江,1
不公,享受,1
不公,体验,1
不公,倾向,1
不公,倾斜,1
不公,偏好,1
不公,偏执,1
不公,偏见,1
不公,公平,1
不公,喜好,1
不公,喜欢,1
不公,好处,1
不公,对等,1
不公,小狗,1
不公,左边,1
不公,思想,1
不公,指向,1
不公,方向,1
不公,玩,1
不公,讨厌,1
不公,车,1
不公,选择,1
不公,问题,1
不可或缺,0,1
不可或缺,一定,1
不可或缺,不必需,1
不可或缺,健康,1
不可或缺,关键,1
不可或缺,准备,1
不可或缺,备用,1
不可或缺,必不可少,1
不可或缺,必定,1
不可或缺,必要,1
不可或缺,必需品,1
不可或缺,必须,1
不可或缺,急切,1
不可或缺,房子,1
不可或缺,支持,1
不可或缺,方法,1
不可或缺,旅行,1
不可或缺,无关,1
不可或缺,日常,1
不可或缺,日用品,1
不可或缺,有用,1
不可或缺,条件,1
不可或缺,毛巾,1
不可或缺,氧气,1
不可或缺,水,1
不可或缺,没用,1
不可或缺,活着,1
不可或缺,牙刷,1
不可或缺,物品,1
不可或缺,物资,1
不可或缺,特别,1
不可或缺,理想,1
不可或缺,生命,1
不可或缺,生活,1
不可或缺,生活用品,1
不可或缺,用品,1
不可或缺,睡眠,1
不可或缺,空气,1
不可或缺,简单,1
不可或缺,要求,1
不可或缺,资源,1
不可或缺,车子,1
不可或缺,重要,1
不可或缺,金钱,1
不可或缺,钱,1
不可或缺,需求,1
不可或缺,需要,1
不可或缺,食物,1
不同,一次,1
不同,体验,1
不同,做事,1
不同,创新,1
不同,动作,1
不同,努力,1
不同,危机,1
不同,厨师,1
不同,吃饭,1
不同,品尝,1
不同,回答,1
不同,失败,1
不同,好奇,1
不同,学会,1
不同,尝试,1
不同,应该,1
不同,愚蠢,1
不同,挑战,1
不同,擦肩,1
不同,方法,1
不同,机会,1
不同,机遇,1
不同,比赛,1
不同,活着,1
不同,测试,1
不同,第一次,1
不同,能够,1
不同,试探,1
不同,试验,1
不同,选择,1
不必需,0,1
不必需,一定,1
不必需,健康,1
不必需,关键,1
不必需,必不可少,1
不必需,必定,1
不必需,必要,1
不必需,必需品,1
不必需,必须,1
不必需,急切,1
不必需,房子,1
不必需,支持,1
不必需,方法,1
不必需,旅行,1
不必需,日常,1
不必需,日用品,1
不必需,有用,1
不必需,条件,1
不必需,毛巾,1
不必需,氧气,1
不必需,水,1
不必需,没用,1
不必需,活着,1
不必需,牙刷,1
不必需,物资,1
不必需,特别,1
不必需,理想,1
不必需,生命,1
不必需,生活,1
不必需,生活用品,1
不必需,用品,1
不必需,睡眠,1
不必需,空气,1
不必需,简单,1
不必需,要求,1
不必需,资源,1
不必需,车子,1
不必需,重要,1
不必需,金钱,1
不必需,钱,1
不必需,需求,1
不必需,需要,1
不成熟,人才,1
不成熟,健全,1
不成熟,发展,1
不成熟,完整,1
不成熟,心,1
不成熟,心情,1
不成熟,心智,1
不成熟,心灵,1
不成熟,心理学,1
不成熟,思想,1
不成熟,无畏,1
不成熟,智,1
不成熟,的,1
不成熟,笨,1
不易,合作,1
不易,和谐,1
不易,安慰,1
不易,来之不易,1
不易,白鸽,1
不易,穷,1
不易,难得,1
不易解决,世界,1
不易解决,东西,1
不易解决,严谨,1
不易解决,乱七八糟,1
不易解决,事情,1
不易解决,人,1
不易解决,体验,1
不易解决,公式,1
不易解决,关系,1
不易解决,冗杂,1
不易解决,动物语言,1
不易解决,勇敢,1
不易解决,反复,1
不易解决,器械,1
不易解决,四通八达,1
不易解决,困难,1
不易解决,地形,1
不易解决,基本,1
不易解决,好吃,1
不易解决,容易,1
不易解决,局面,1
不易解决,庞杂,1
不易解决,想象,1
不易解决,懦弱,1
不易解决,故事,1
不易解决,数学题,1
不易解决,模糊不清,1
不易解决,步骤,1
不易解决,混乱,1
不易解决,混杂,1
不易解决,烦人,1
不易解决,看不懂,1
不易解决,社会,1
不易解决,程序,1
不易解决,简单,1
不易解决,精密,1
不易解决,糟糕,1
不易解决,繁杂,1
不易解决,繁琐,1
不易解决,纠缠,1
不易解决,聪明,1
不易解决,英语,1
不易解决,裙子,1
不易解决,设计,1
不易解决,迷宫,1
不易解决,逻辑,1
不易解决,错综复杂,1
不易解决,问题,1
不易解决,难,1
不易解决,难懂,1
不易解决,难搞,1
不易解决,难过,1
不易解决,难题,1
不易解决,题目,1
不易解决,飘渺,1
不说破,指代,1
专业,二级,1
专业,应用,1
专业,数据,1
专业,测试,1
专业,眼睛,1
专业,编码,1
专业,编程,1
专业,网络,1
专属,习惯,1
专属,事情,1
专属,事物,1
专属,人物,1
专属,人选,1
专属,会员,1
专属,只有,1
专属,唯一,1
专属,大众,1
专属,定做,1
专属,必须,1
专属,想法,1
专属,指定,1
专属,方式,1
专属,方法,1
专属,既定,1
专属,泛泛而谈,1
专属,爱好,1
专属,物,1
专属,特殊,1
专属,特点,1
专属,用途,1
专属,礼服,1
专属,答案,1
专属,结局,1
专属,节日,1
专属,路,1
专属,身份,1
专属,选择,1
专属,重要,1
专属,问题,1
专属,非常,1
专注,不公,1
专注,享受,1
专注,体验,1
专注,倒向,1
专注,倾向,1
专注,倾斜,1
专注,偏好,1
专注,偏心,1
专注,偏执,1
专注,偏爱,1
专注,偏移,1
专注,偏见,1
专注,公平,1
专注,兴趣,1
专注,右边,1
专注,喜好,1
专注,喜欢,1
专注,喜爱,1
专注,好处,1
专注,对等,1
专注,导向,1
专注,小狗,1
专注,左边,1
专注,思想,1
专注,想法,1
专注,指向,1
专注,支持,1
专注,方向,1
专注,方法,1
专注,更加,1
专注,更喜欢,1
专注,爱好,1
专注,玩,1
专注,航道,1
专注,讨厌,1
专注,车,1
专注,转向,1
专注,转弯,1
专注,选择,1
专注,问题,1
专注,青睐,1
专注,风,1
专注,马路,1
专门,专属,1
专门,习惯,1
专门,事,1
专门,事情,1
专门,事物,1
专门,人物,1
专门,人选,1
专门,会员,1
专门,只有,1
专门,唯一,1
专门,大众,1
专门,定做,1
专门,必须,1
专门,想法,1
专门,指定,1
专门,方式,1
专门,方法,1
专门,既定,1
专门,泛泛而谈,1
专门,爱好,1
专门,物,1
专门,特定,1
专门,特殊,1
专门,特点,1
专门,独特,1
专门,用途,1
专门,礼服,1
专门,穿搭,1
专门,答案,1
专门,结局,1
专门,节日,1
专门,路,1
专门,身份,1
专门,运动短裤,1
专门,选择,1
专门,重要,1
专门,问题,1
专门,非常,1
世界,不易,1
世界,东西,1
世界,严谨,1
世界,个人,1
世界,争论,1
世界,事情,1
世界,五月天,1
世界,价值,1
世界,伟大,1
世界,体验,1
世界,信仰,1
世界,信任,1
世界,信心,1
世界,信念,1
世界,公式,1
世界,关系,1
世界,分手,1
世界,动物语言,1
世界,反复,1
世界,合作,1
世界,和善,1
世界,和睦,1
世界,和谐,1
世界,品质,1
世界,基本,1
世界,好吃,1
世界,宁静,1
世界,安慰,1
世界,平静,1
世界,弱,1
世界,心脏,1
世界,念头,1
世界,念想,1
世界,思想,1
世界,想法,1
世界,想象,1
世界,意志,1
世界,意识,1
世界,懦弱,1
世界,战争,1
世界,拯救,1
世界,数学题,1
世界,权力,1
世界,来之不易,1
世界,正确,1
世界,混乱,2
世界,混杂,1
世界,烦人,1
世界,白鸽,1
世界,相信,1
世界,穷,1
世界,简单,1
世界,精密,1
世界,糟糕,1
世界,繁杂,1
世界,纠缠,1
世界,自信,1
世界,规划,1
世界,远大,1
世界,逻辑,1
世界,长城,1
世界,问题,1
世界,难得,1
世界,难搞,1
世界,难过,1
东流,下雨,1
东流,动态,1
东流,危险,1
东流,大山,1
东流,大江东去,1
东流,大海,1
东流,太湖,1
东流,小溪,1
东流,山,1
东流,桥,1
东流,森林,1
东流,水,1
东流,江水,1
东流,江河,1
东流,江海,1
东流,河堤,1
东流,河床,1
东流,河水,1
东流,波光粼粼,1
东流,泥沙,1
东流,洞庭湖,1
东流,流动,1
东流,流淌,1
东流,海洋,1
东流,清澈,1
东流,湖泊,1
东流,溪水,1
东流,滔滔不绝,1
东流,潺潺,1
东流,石头,1
东流,美丽,1
东流,草,1
东流,轰隆,1
东流,长,1
东流,长江,1
东流,黄河,1
东西,事情,1
东西,云朵,1
东西,体验,1
东西,公式,1
东西,关系,1
东西,动物,1
东西,垃圾,1
东西,好吃,1
东西,宝宝,1
东西,年轻人,1
东西,想象,1
东西,混杂,1
东西,砸,1
东西,简单,1
东西,迂腐,1
东西,雪白,1
东西,鞋,1
丝滑,云,1
丝滑,云朵,1
丝滑,僵,1
丝滑,僵硬,1
丝滑,内心,1
丝滑,圆,1
丝滑,坚强,1
丝滑,坚硬,1
丝滑,垫子,1
丝滑,好摸,1
丝滑,娃娃,1
丝滑,布料,1
丝滑,平,1
丝滑,床,1
丝滑,床垫,1
丝滑,心,1
丝滑,故乡,1
丝滑,松软,1
丝滑,枕头,1
丝滑,柔韧,1
丝滑,棉,1
丝滑,棉花,1
丝滑,棉花糖,1
丝滑,棉被,1
丝滑,毛巾,1
丝滑,毯子,1
丝滑,流畅,1
丝滑,温和,1
丝滑,温柔,1
丝滑,狗,1
丝滑,猫,1
丝滑,甜甜,1
丝滑,硬,1
丝滑,简单,1
丝滑,羊毛,1
丝滑,舒服,1
丝滑,舒适,1
丝滑,衣服,1
丝滑,被子,1
丝滑,被窝,1
丝滑,身体,1
丝滑,软,1
丝滑,软绵绵,1
丝滑,轻柔,1
丝绸,丝滑,1
丝绸,云,1
丝绸,云朵,1
丝绸,僵,1
丝绸,僵硬,1
丝绸,内心,1
丝绸,圆,1
丝绸,坚强,1
丝绸,坚硬,1
丝绸,垫子,1
丝绸,好摸,1
丝绸,娃娃,1
丝绸,布,1
丝绸,布料,1
丝绸,平,1
丝绸,床,1
丝绸,床垫,1
丝绸,心,1
丝绸,故乡,1
丝绸,松软,1
丝绸,枕头,1
丝绸,柔韧,1
丝绸,棉,1
丝绸,棉花,1
丝绸,棉花糖,1
丝绸,棉被,1
丝绸,毛巾,1
丝绸,毯子,1
丝绸,流畅,1
丝绸,温和,1
丝绸,温暖,1
丝绸,温柔,1
丝绸,物品,1
丝绸,特性,1
丝绸,狗,1
丝绸,猫,1
丝绸,甜甜,1
丝绸,睡觉,1
丝绸,硬,1
丝绸,简单,1
丝绸,绢,1
丝绸,羊毛,1
丝绸,羽毛,1
丝绸,肢体,1
丝绸,舒服,1
丝绸,舒适,1
丝绸,衣服,1
丝绸,被子,1
丝绸,被窝,1
丝绸,身体,1
丝绸,软,1
丝绸,软绵绵,1
丝绸,轻松,1
丝绸,轻柔,1
丢,东西,1
丢,垃圾,1
丢,扔掉,1
丢,投,1
丢,抛弃,1
丢,抬手,1
丢,掉,1
丢,掷,1
丢,断舍离,1
丢,砸,1
丢,香蕉,1
丢弃,东西,1
丢弃,丢,1
丢弃,举起,1
丢弃,书,1
丢弃,决绝,1
丢弃,出去,1
丢弃,剑,1
丢弃,厌恶,1
丢弃,取,1
丢弃,地面,1
丢弃,坏情绪,1
丢弃,垃圾,1
丢弃,头发,1
丢弃,帽子,1
丢弃,弃,1
丢弃,扔东西,1
丢弃,扔掉,1
丢弃,投,1
丢弃,抛,1
丢弃,抛弃,1
丢弃,抛物线,1
丢弃,抬手,1
丢弃,挥动,1
丢弃,掉,1
丢弃,掉了,1
丢弃,掷,1
丢弃,撇,1
丢弃,文明,1
丢弃,断舍离,1
丢弃,无用,1
丢弃,毛巾,1
丢弃,球,1
丢弃,用力,1
丢弃,甩,1
丢弃,白色,1
丢弃,石头,1
丢弃,砸,1
丢弃,纸巾,1
丢弃,置,1
丢弃,脏,1
丢弃,舍弃,1
丢弃,香蕉,1
丢弃,鼻涕纸,1
严谨,东西,1
严谨,事情,1
严谨,体验,1
严谨,公式,1
严谨,关系,1
严谨,动物语言,1
严谨,反复,1
严谨,好吃,1
严谨,想象,1
严谨,懦弱,1
严谨,数学题,1
严谨,混乱,1
严谨,混杂,1
严谨,烦人,1
严谨,简单,1
严谨,精密,1
严谨,糟糕,1
严谨,繁杂,1
严谨,纠缠,1
严谨,逻辑,1
严谨,问题,1
严谨,难搞,1
严谨,难过,1
个人,五月天,1
个人,例子,1
个人,信仰,1
个人,信任,1
个人,信心,1
个人,关系,1
个人,出门,1
个人,前提,1
个人,动物,1
个人,品质,1
个人,存在,1
个人,弱,1
个人,念头,1
个人,念想,1
个人,情况,1
个人,想法,1
个人,想象,1
个人,意志,1
个人,意识,1
个人,打算,1
个人,权力,1
个人,正确,1
个人,猜想,1
个人,玩,1
个人,脑中,1
个人,自信,1
个人,规划,1
个人,设定,1
个人,设立,1
个人,远大,1
个人,预测,1
中国,世界,1
中国,个人,1
中国,五月天,1
中国,价值,1
中国,伟大,1
中国,信仰,1
中国,信任,1
中国,信徒,1
中国,信心,1
中国,信念,1
中国,品质,1
中国,弱,1
中国,心脏,1
中国,念头,1
中国,念想,1
中国,思想,1
中国,想法,1
中国,意志,1
中国,意识,1
中国,感,1
中国,权力,1
中国,正确,1
中国,演员,1
中国,相信,1
中国,精神,1
中国,自信,1
中国,规划,1
中国,远大,1
中国,鸡汤,1
中庸,人,1
中庸,休息,1
中庸,位置,1
中庸,做法,1
中庸,内容,1
中庸,准确,1
中庸,刚好,1
中庸,变量,1
中庸,可行,1
中庸,合适,1
中庸,天时地利人和,1
中庸,好,1
中庸,完美,1
中庸,容易,1
中庸,少许,1
中庸,少量,1
中庸,巨大,1
中庸,应该,1
中庸,恰好,1
中庸,恰如其分,1
中庸,恰当,1
中庸,情况,1
中庸,打钩,1
中庸,抉择,1
中庸,控制,1
中庸,数量,1
中庸,方式,1
中庸,方法,1
中庸,时机,1
中庸,机会,1
中庸,机械,1
中庸,条件,1
中庸,正确,1
中庸,温度,1
中庸,满足需求,1
中庸,漂亮,1
中庸,狗,1
中庸,玩耍,1
中庸,理想,1
中庸,简单,1
中庸,舒适,1
中庸,词汇,1
中庸,过分,1
中庸,适宜,1
中庸,适应,1
中庸,选择,1
中庸,需求导向,1
中庸,风,1
主机,专业,1
主机,二级,1
主机,互联网,1
主机,创新,1
主机,因特网,1
主机,工作,1
主机,应用,1
主机,手指,1
主机,敏捷,1
主机,数据,1
主机,测试,1
主机,玩游戏,1
主机,电子产品,1
主机,电脑,1
主机,眼睛,1
主机,科技,1
主机,笔记本,1
主机,算术,1
主机,累,1
主机,编码,1
主机,编程,1
主机,网络,1
主机,键盘,1
主机,难,1
主机,鼠标,1
举例子,一语成谶,1
举例子,个人,1
举例子,例子,1
举例子,假如,1
举例子,假定,1
举例子,做梦,1
举例子,关系,1
举例子,出门,1
举例子,前提,1
举例子,动物,1
举例子,可能,1
举例子,存在,1
举例子,情况,1
举例子,情景,1
举例子,想法,1
举例子,想象,1
举例子,打比方,1
举例子,打算,1
举例子,方法,1
举例子,条件,1
举例子,构想,1
举例子,标志,1
举例子,活着,1
举例子,猜想,1
举例子,猜测,1
举例子,玩,1
举例子,真假难料,1
举例子,脑中,1
举例子,脑袋,1
举例子,虚假,1
举例子,设定,1
举例子,设立,1
举例子,试卷,1
举例子,预测,1
举起,东西,1
举起,丢,1
举起,垃圾,1
举起,扔掉,1
举起,投,1
举起,抛弃,1
举起,抬手,1
举起,掉,1
举起,掷,1
举起,断舍离,1
举起,砸,1
举起,脏,1
举起,香蕉,1
乐观,互换,1
乐观,亲切,1
乐观,人生,1
乐观,人生意义,1
乐观,价值,1
乐观,价值观,1
乐观,价值连城,1
乐观,价钱,1
乐观,使用价值,1
乐观,值得,1
乐观,假惺惺,1
乐观,傻乐,1
乐观,僵硬,1
乐观,内涵,1
乐观,冷笑,1
乐观,利用,1
乐观,动作,1
乐观,勇敢,1
乐观,危险,1
乐观,友好,1
乐观,古董,1
乐观,可爱,1
乐观,咧嘴笑,1
乐观,品质,1
乐观,哭,1
乐观,哭泣,1
乐观,哭笑不得,1
乐观,唉声叹气,1
乐观,嘲笑,1
乐观,嘴唇,1
乐观,嘴角,1
乐观,大声,1
乐观,大笑,1
乐观,天使,1
乐观,女孩,1
乐观,女老师,1
乐观,好笑,1
乐观,宝贵,1
乐观,尴尬,1
乐观,展现,1
乐观,幸福,1
乐观,开心,1
乐观,快乐,2
乐观,思想,1
乐观,情绪,1
乐观,愁眉苦脸,1
乐观,意义,1
乐观,打招呼,1
乐观,撇嘴,1
乐观,无价,1
乐观,无形,1
乐观,无限,1
乐观,昂贵,1
乐观,春风拂面,1
乐观,有形,1
乐观,朋友,1
乐观,梦想,1
乐观,爱,1
乐观,牙齿,1
乐观,物美价廉,1
乐观,珍贵,1
乐观,甜美,1
乐观,生命,1
乐观,生气,1
乐观,真实,1
乐观,真心,1
乐观,睫毛,1
乐观,知识,1
乐观,短暂,1
乐观,示好,1
乐观,礼貌,1
乐观,笑,1
乐观,笑不露齿,1
乐观,笑容,1
乐观,美丽,1
乐观,美好,1
乐观,老师,1
乐观,脸,1
乐观,脸蛋,1
乐观,苦笑,1
乐观,表情,1
乐观,贵,1
