source,target,weight
access,machine,1
access,mouse,1
access,network,1
access,online,1
access,personal,1
access,play,1
access,python,1
access,relax,1
access,robot,1
access,screen,1
access,silicon,1
access,skill,1
access,software,1
access,softwares,1
access,softwear,1
access,technic,1
access,thing,1
access,traffic,1
access,tv,1
access,type,1
access,useful,1
access,video,1
access,virus,1
access,wifi,1
accomplish,actualize,1
accomplish,ambition,1
accomplish,arrangement,1
accomplish,aware,1
accomplish,chaze,1
accomplish,come-true,1
accomplish,difficult,1
accomplish,disaster,1
accomplish,dream,1
accomplish,dreams,1
accomplish,enlightenment,1
accomplish,finally,1
accomplish,fulfill,1
accomplish,get,1
accomplish,goal,1
accomplish,goals,1
accomplish,hope,1
accomplish,idea,1
accomplish,ideals,1
accomplish,implement,1
accomplish,importance,1
accomplish,know,1
accomplish,knowledge,1
accomplish,make-it,1
accomplish,materialize,1
accomplish,meaning,1
accomplish,modernization,1
accomplish,picture,1
accomplish,potential,1
accomplish,practice,1
accomplish,real,1
accomplish,reality,1
accomplish,realization,1
accomplish,see,1
accomplish,thing,1
accomplish,think,1
accomplish,truth,1
accomplish,understand,1
accomplish,understsnd,1
accomplish,wish,1
accomplish,word,1
accomplish,wrong,1
accurate,abstract,1
accurate,age,1
accurate,aim,1
accurate,appoint,1
accurate,assign,1
accurate,character,1
accurate,characteristic,1
accurate,clear,1
accurate,concrete,1
accurate,conditions,1
accurate,crucial,1
accurate,decided,1
accurate,destination,1
accurate,detail,1
accurate,detailed,1
accurate,details,1
accurate,dream,1
accurate,ex-act,1
accurate,example,1
accurate,examples,1
accurate,explain,1
accurate,fine,1
accurate,general,1
accurate,generally,1
accurate,goal,1
accurate,idea,1
accurate,individual,1
accurate,instructions,1
accurate,news,1
accurate,only,1
accurate,particular,1
accurate,particularly,1
accurate,precise,1
accurate,purpose,1
accurate,real,1
accurate,simple,1
accurate,single,1
accurate,special,1
accurate,specification,1
accurate,specify,1
accurate,spread,1
accurate,strict,1
accurate,tang,1
accurate,task,1
accurate,time,1
accurate,trivial,1
accurate,unique,1
accurate,vague,1
accurate,way,1
accurate,word,1
achieve,adventure,1
achieve,aim,1
achieve,ascend,1
achieve,attack,1
achieve,attempt-to-do-something,1
achieve,attemptation,1
achieve,attempted,1
achieve,attempting,1
achieve,attend,1
achieve,attention,1
achieve,baby,1
achieve,catch,1
achieve,chance,1
achieve,children,1
achieve,chimney,1
achieve,clean,1
achieve,climax,1
achieve,climbing,1
achieve,cloud,1
achieve,comb,1
achieve,control,1
achieve,crawl,1
achieve,descend,1
achieve,difficult,1
achieve,diligence,1
achieve,do,1
achieve,eager,1
achieve,effort,1
achieve,efforts,1
achieve,endeavor,1
achieve,essay,1
achieve,fail,1
achieve,failure,1
achieve,fine,1
achieve,fresh-air,1
achieve,futile,1
achieve,go,1
achieve,go-up,1
achieve,go-up-high,1
achieve,hands,1
achieve,height,1
achieve,high,1
achieve,hiking,1
achieve,hill,1
achieve,hills,1
achieve,hop,1
achieve,implication,1
achieve,intention,1
achieve,intentional,1
achieve,interesting,1
achieve,jump,1
achieve,kill,1
achieve,ladder,1
achieve,lure,1
achieve,manage,1
achieve,meaning,1
achieve,mount,1
achieve,mountain,1
achieve,movement,1
achieve,people,1
achieve,purpose,1
achieve,race,1
achieve,raise,1
achieve,reptile,1
achieve,rise,1
achieve,run,1
achieve,scale,1
achieve,scramble,1
achieve,seek,1
achieve,step,1
achieve,strength,1
achieve,strive,1
achieve,temple,1
achieve,tempt,1
achieve,thing,1
achieve,tired,2
achieve,to,1
achieve,tree,1
achieve,triumph,1
achieve,try,1
achieve,undertake,1
achieve,up,1
achieve,upgrade,1
achieve,victory,1
achieve,wall,1
achieve,want,1
achieve,win,1
achieve,work,1
action,acceptance,1
action,application,1
action,bad,1
action,behind,1
action,black,1
action,boss,1
action,clear,1
action,clue,1
action,confuse,1
action,connotation,1
action,contain,1
action,emotion,1
action,exist,1
action,explain,1
action,guess,1
action,heart,1
action,hint,1
action,idea,1
action,imagine,1
action,imlication,1
action,implication,1
action,implification,1
action,incur,1
action,indicate,1
action,indirect,1
action,infer,1
action,innuendo,1
action,insinuate,1
action,intent,1
action,judge,1
action,knowledge,1
action,language,1
action,mean,1
action,meaning,1
action,meaningful,1
action,question,1
action,real,1
action,secret,1
action,sentence,1
action,show,1
action,speaker,1
action,speech,1
action,suggest,1
action,supply,1
action,think,1
action,thought,1
action,tired,1
action,truth,1
action,underline,1
action,unsaid,1
action,work,1
actual,basic,1
actual,brick,1
actual,bulky,1
actual,core,1
actual,crucial,1
actual,defining,1
actual,easy,1
actual,elementary,1
actual,entity,1
actual,essay,1
actual,essence,1
actual,essentially,1
actual,food,1
actual,fundamental,1
actual,good,1
actual,great,1
actual,imperative,1
actual,important,1
actual,indispensable,1
actual,key,1
actual,money,1
actual,necessary,1
actual,necessity,1
actual,needs,1
actual,practice,1
actual,primary,1
actual,problem,1
actual,real,1
actual,rule,1
actual,significant,1
actual,task,1
actual,theory,1
actual,things,1
actual,unique,1
actual,vital,1
actual,water,1
actualize,aware,1
actualize,chaze,1
actualize,come-true,1
actualize,disaster,1
actualize,dreams,1
actualize,enlightenment,1
actualize,get,1
actualize,goals,1
actualize,implement,1
actualize,importance,1
actualize,knowledge,1
actualize,materialize,1
actualize,picture,1
actualize,real,1
actualize,reality,1
actualize,understsnd,1
actualize,word,1
actualize,wrong,1
adorable,animal,1
adorable,best-friend,1
adorable,bone,1
adorable,cat,1
adorable,constant-companion,1
adorable,cute,1
adorable,dog-day,1
adorable,dogear,1
adorable,faithful,1
adorable,fluffy,1
adorable,friend,1
adorable,friends,1
adorable,hot,1
adorable,labrador,1
adorable,lion,1
adorable,loyal,1
adorable,loyalty,1
adorable,monkey,1
adorable,obedient,1
adorable,pig,1
adorable,pup,1
adorable,puppy,1
adorable,royal,1
adorable,run,1
adorable,tag,1
adorable,teeth,1
adorable,tiger,1
adorable,trail,1
adorable,whoof,1
adorable,yelp,1
adore,affect,1
adore,affection,2
adore,animal,1
adore,bond,1
adore,care,1
adore,cherish,1
adore,children,1
adore,choose,1
adore,coffee,1
adore,couple,1
adore,difficult,1
adore,dislike,1
adore,emotion,1
adore,express,1
adore,fallacy,1
adore,fancy,1
adore,favor,1
adore,favorite,2
adore,feeling,1
adore,former,1
adore,friend,1
adore,game,1
adore,girl,1
adore,habit,1
adore,happiness,1
adore,hat,1
adore,hate,1
adore,hobby,1
adore,hug,1
adore,humans,1
adore,introduce,1
adore,kiss,1
adore,latter,1
adore,like,2
adore,love,1
adore,man,1
adore,mom,1
adore,movie,1
adore,multiple,1
adore,oxymoron,1
adore,parent,1
adore,partner,1
adore,passion,1
adore,perfect,1
adore,pick,1
adore,please,1
adore,prefer-a-to-b,1
adore,prefer-doing,1
adore,preferencd,1
adore,preference,1
adore,preferential,1
adore,pretty,1
adore,real,1
adore,red,1
adore,relationship,1
adore,romance,1
adore,romantic,1
adore,shopping,1
adore,son,1
adore,story,1
adore,sweet,1
adore,tendency,1
adore,tender,1
adore,to,1
adore,tv,1
adore,warm,1
adore,warmth,1
adore,would-rather,1
adult,age,1
adult,ancient,1
adult,arguing,1
adult,beautiful,1
adult,children,1
adult,death,1
adult,die,1
adult,disabled,1
adult,elder,1
adult,elderly,1
adult,end,1
adult,euphemism,1
adult,experienced,1
adult,friends,1
adult,generation,1
adult,gentle,1
adult,grey,1
adult,heaven,1
adult,history,1
adult,life,1
adult,little,1
adult,man,1
adult,oldest,1
adult,order,1
adult,out,1
adult,parents,1
adult,people,1
adult,problem,1
adult,professional,1
adult,senile,1
adult,senior,1
adult,stereotype,1
adult,ugly,1
adult,weak,1
adult,wisdom,1
adult,woman,1
adult,wrinkles,1
adult,young,1
adult,youth,1
adventure,aim,1
adventure,attention,1
adventure,catch,1
adventure,effort,1
adventure,implication,1
adventure,intentional,1
adventure,kill,1
adventure,temple,1
adventure,tired,1
adventure,to,1
adventure,triumph,1
adventure,win,1
affect,affection,1
affect,game,1
affect,habit,1
affect,hobby,1
affect,to,1
affection,game,1
affection,habit,1
affection,hate,1
affection,hobby,1
affection,romance,1
affection,to,1
age,aim,1
age,ancient,1
age,arguing,1
age,assign,1
age,characteristic,1
age,destination,1
age,detail,1
age,detailed,1
age,die,1
age,elderly,1
age,ex-act,1
age,friends,1
age,generally,1
age,history,1
age,instructions,1
age,life,1
age,little,1
age,news,1
age,out,1
age,particularly,1
age,real,1
age,special,1
age,tang,1
age,unique,1
age,word,1
age,wrinkles,1
aging,adult,1
aging,age,1
aging,ancient,1
aging,arguing,1
aging,beautiful,1
aging,children,1
aging,death,1
aging,die,1
aging,disabled,1
aging,elder,1
aging,elderly,1
aging,end,1
aging,euphemism,1
aging,experienced,1
aging,fragile,1
aging,friends,1
aging,generation,1
aging,gentle,1
aging,grey,1
aging,heaven,1
aging,history,1
aging,life,1
aging,little,1
aging,man,1
aging,oldest,1
aging,order,1
aging,out,1
aging,parents,1
aging,people,1
aging,problem,1
aging,professional,1
aging,senile,1
aging,senior,1
aging,stereotype,1
aging,ugly,1
aging,weak,1
aging,wisdom,1
aging,woman,1
aging,wrinkles,1
aging,young,1
aging,youth,1
ai,boot,1
ai,boy,1
ai,break-down,1
ai,calculate,1
ai,cellphone,1
ai,convinience,1
ai,count,1
ai,cpu,1
ai,creation,1
ai,detached,1
ai,digital,1
ai,fast,1
ai,game,1
ai,games,1
ai,good,1
ai,huawei,1
ai,intelligence,1
ai,internet,1
ai,key,1
ai,keyboard,1
ai,laptop,1
ai,log,1
ai,machine,1
ai,mouse,1
ai,network,1
ai,personal,1
ai,python,1
ai,relax,1
ai,robot,1
ai,screen,1
ai,skill,1
ai,software,1
ai,softwares,1
ai,softwear,1
ai,technic,1
ai,thing,1
ai,traffic,1
ai,tv,1
ai,type,1
ai,video,1
ai,wifi,1
aim,assign,1
aim,attention,1
aim,catch,1
aim,characteristic,1
aim,destination,1
aim,detail,1
aim,detailed,1
aim,ex-act,1
aim,generally,1
aim,intentional,1
aim,kill,1
aim,news,1
aim,real,1
aim,special,1
aim,tang,1
aim,tired,1
aim,to,1
aim,triumph,1
aim,unique,1
aim,win,1
aim,word,1
airconditioner,appearance,1
airconditioner,burning,1
airconditioner,climate,1
airconditioner,cold,1
airconditioner,cook,1
airconditioner,day,1
airconditioner,desert,1
airconditioner,dog,1
airconditioner,fan,1
airconditioner,fire,1
airconditioner,flavor,1
airconditioner,food,1
airconditioner,girl,1
airconditioner,girls,1
airconditioner,good,1
airconditioner,heat,1
airconditioner,hell,1
airconditioner,how,1
airconditioner,ice-cream,1
airconditioner,icecream,1
airconditioner,intense,1
airconditioner,issue,1
airconditioner,pot,1
airconditioner,real,1
airconditioner,skirt,1
airconditioner,sky,1
airconditioner,spicy,1
airconditioner,summer,1
airconditioner,sun,1
airconditioner,sweat,1
airconditioner,sweaty,1
airconditioner,sweltering,1
airconditioner,temper,1
airconditioner,temperature,1
airconditioner,thirsty,1
airconditioner,torching,1
airconditioner,warm,1
airconditioner,water,1
airconditioner,wealther,1
alcohol,beverage,1
alcohol,bread,1
alcohol,coffee,1
alcohol,cup,1
alcohol,draught,1
alcohol,drive,1
alcohol,eat,1
alcohol,enjoy,1
alcohol,fluid,1
alcohol,food,1
alcohol,grind,1
alcohol,gulp,1
alcohol,health,1
alcohol,liquid,1
alcohol,milk,1
alcohol,sip,1
alcohol,soup,1
alcohol,sweet,1
alcohol,tea,1
alcohol,thirsty,1
alcohol,throat,1
alcohol,water,1
alcohol,wet,1
alcohol,whisky,1
alcohol,wine,1
alive,environment,1
alive,fall,1
alive,green,1
alive,greens,1
alive,guy,1
alive,leaf,1
alive,shadow,1
alive,stand,1
alive,straight,1
alive,treed,1
alive,type,1
ambition,actualize,1
ambition,arrangement,1
ambition,aware,1
ambition,chaze,1
ambition,come-true,1
ambition,difficult,1
ambition,disaster,1
ambition,dreams,1
ambition,enlightenment,1
ambition,get,1
ambition,goals,1
ambition,implement,1
ambition,importance,1
ambition,knowledge,1
ambition,make-it,1
ambition,materialize,1
ambition,meaning,1
ambition,modernization,1
ambition,picture,1
ambition,potential,1
ambition,real,1
ambition,reality,1
ambition,understsnd,1
ambition,wish,1
ambition,word,1
ambition,wrong,1
amicable,picture,1
amicable,sponge,1
analysis,complete,1
analysis,detail,1
analysis,puzzle,1
analysis,society,1
analysis,strange,1
ancient,elderly,1
ancient,wrinkles,1
angel,amicable,1
angel,broadly,1
angel,confidence,1
angel,happiness,1
angel,illuminate,1
angel,innocent,1
angel,joy,1
angel,mouth,1
angel,peaceful,1
angel,picture,1
angel,satisfy,1
angel,teeth,1
angel,upon,1
animal,affection,1
animal,bond,1
animal,friend,2
animal,friends,1
animal,hate,1
animal,hug,1
animal,like,1
animal,lion,1
animal,mom,1
animal,monkey,1
animal,movie,1
animal,pig,1
animal,romance,1
animal,son,1
animal,story,1
animal,sweet,1
answer,clothes,1
answer,improper,1
answer,law,1
answer,manner,1
answer,match,1
answer,please,1
answer,suitable,1
answer,wise,1
anyone,abstract,1
anyone,accurate,1
anyone,age,1
anyone,aim,1
anyone,appoint,1
anyone,assign,1
anyone,character,1
anyone,characteristic,1
anyone,clear,1
anyone,concrete,1
anyone,conditions,1
anyone,crucial,1
anyone,decided,1
anyone,destination,1
anyone,detail,1
anyone,detailed,1
anyone,details,1
anyone,dream,1
anyone,ex-act,1
anyone,example,1
anyone,examples,1
anyone,explain,1
anyone,fine,1
anyone,general,1
anyone,generally,1
anyone,goal,1
anyone,idea,1
anyone,individual,1
anyone,instructions,1
anyone,news,1
anyone,only,1
anyone,particular,1
anyone,particularly,1
anyone,precise,1
anyone,purpose,1
anyone,real,1
anyone,simple,1
anyone,single,1
anyone,special,1
anyone,specification,1
anyone,specify,1
anyone,spread,1
anyone,strict,1
anyone,tang,1
anyone,task,1
anyone,time,1
anyone,trivial,1
anyone,unique,1
anyone,vague,1
anyone,way,1
anyone,word,1
appeal,absorb,1
appeal,attack,1
appeal,attention,1
appeal,attraction,1
appeal,beautiful,1
appeal,beauty,1
appeal,capture,1
appeal,catch,1
appeal,distract,1
appeal,draw,1
appeal,enchantment,1
appeal,engaging,1
appeal,impression,1
appeal,induce,1
appeal,interest,1
appeal,investment,1
appeal,lady,1
appeal,opposite-sex,1
appeal,performance,1
appeal,place,1
appeal,scenery,1
appearance,absorb,1
appearance,appeal,1
appearance,attack,1
appearance,attention,1
appearance,attraction,1
appearance,beautiful,1
appearance,beauty,1
appearance,capture,1
appearance,catch,1
appearance,climate,1
appearance,danger,1
appearance,day,1
appearance,distract,1
appearance,dog,1
appearance,draw,1
appearance,enchantment,1
appearance,engaging,1
appearance,face,1
appearance,fan,1
appearance,fire,1
appearance,fireworks,1
appearance,flavor,1
appearance,food,1
appearance,girls,1
appearance,heat,1
appearance,how,1
appearance,ice-cream,1
appearance,icecream,1
appearance,impression,1
appearance,induce,1
appearance,intense,1
appearance,interest,1
appearance,investment,1
appearance,issue,1
appearance,lady,1
appearance,laws,1
appearance,lure,1
appearance,opposite-sex,1
appearance,performance,1
appearance,place,1
appearance,pot,1
appearance,real,1
appearance,scenery,1
appearance,skirt,1
appearance,spicy,1
appearance,summer,1
appearance,sun,1
appearance,sweat,1
appearance,sweltering,1
appearance,temper,1
appearance,temperature,1
appearance,water,1
appliances,apron,1
appliances,bowel,1
appliances,bowl,1
appliances,busy,1
appliances,chopstick,1
appliances,chore,1
appliances,clean,1
appliances,cook,1
appliances,cooking,1
appliances,cuisine,1
appliances,delicious,1
appliances,dinner,1
appliances,dish,1
appliances,dishes,1
appliances,door,1
appliances,eat,1
appliances,food,1
appliances,fridge,1
appliances,hearth-and-home,1
appliances,home,1
appliances,housework,1
appliances,knife,1
appliances,messy,1
appliances,mum,1
appliances,oil,1
appliances,oven,1
appliances,pan,1
appliances,people,1
appliances,plates,1
appliances,pot,1
appliances,refrigerator,1
appliances,rice,1
appliances,room,1
appliances,seasoning,1
appliances,smell,1
appliances,smelly,1
appliances,spoon,1
appliances,warmth,1
appliances,woman,1
appoint,age,1
appoint,aim,1
appoint,assign,1
appoint,characteristic,1
appoint,destination,1
appoint,detail,1
appoint,detailed,1
appoint,ex-act,1
appoint,generally,1
appoint,instructions,1
appoint,news,1
appoint,particularly,1
appoint,purpose,1
appoint,real,1
appoint,special,1
appoint,tang,1
appoint,trivial,1
appoint,unique,1
appoint,word,1
appropriate,answer,1
appropriate,chance,1
appropriate,clothes,1
appropriate,context,1
appropriate,correct,1
appropriate,decision,1
appropriate,degree,1
appropriate,enough,1
appropriate,etiquette,1
appropriate,experiment,1
appropriate,expression,1
appropriate,fit,1
appropriate,good,1
appropriate,improper,1
appropriate,job,1
appropriate,law,1
appropriate,manner,1
appropriate,match,1
appropriate,medium,1
appropriate,moderate,1
appropriate,moral,1
appropriate,name,1
appropriate,ok,1
appropriate,people,1
appropriate,people-pla,1
appropriate,please,1
appropriate,plus,1
appropriate,polite,1
appropriate,ptoperly,1
appropriate,reasonable,1
appropriate,right,1
appropriate,shoes,1
appropriate,suitable,1
appropriate,suited,1
appropriate,talk,1
appropriate,thing,1
appropriate,things,1
appropriate,time,1
appropriate,TRUE,1
appropriate,value,1
appropriate,way,1
appropriate,wise,1
appropriate,wrong,1
approximate,answer,1
approximate,appropriate,1
approximate,behavior,1
approximate,chance,1
approximate,clothes,1
approximate,context,1
approximate,correct,1
approximate,decision,1
approximate,degree,1
approximate,enough,1
approximate,etiquette,1
approximate,exact,1
approximate,experiment,1
approximate,expression,1
approximate,fit,1
approximate,good,1
approximate,improper,1
approximate,inproper,1
approximate,job,1
approximate,law,1
approximate,manner,1
approximate,match,1
approximate,medium,1
approximate,moderate,1
approximate,moral,1
approximate,name,1
approximate,ok,1
approximate,people,1
approximate,people-pla,1
approximate,please,1
approximate,plus,1
approximate,polite,1
approximate,properly,1
approximate,property,1
approximate,ptoperly,1
approximate,reasonable,1
approximate,right,1
approximate,shoes,1
approximate,suitable,1
approximate,suited,1
approximate,talk,1
approximate,thing,1
approximate,things,1
approximate,time,1
approximate,TRUE,1
approximate,value,1
approximate,way,1
approximate,wise,1
approximate,wrong,1
apron,bowel,1
apron,busy,1
apron,chopstick,1
apron,chore,1
apron,clean,1
apron,cooking,1
apron,cuisine,1
apron,delicious,1
apron,dish,1
apron,dishes,1
apron,door,1
apron,eat,1
apron,food,1
apron,fridge,1
apron,hearth-and-home,1
apron,knife,1
apron,mum,1
apron,pan,1
apron,plates,1
apron,pot,1
apron,room,1
apron,seasoning,1
apron,smell,1
apron,smelly,1
apron,warmth,1
apron,woman,1
arguing,ancient,1
arguing,elderly,1
arguing,friends,1
arguing,out,1
arguing,wrinkles,1
arms,ball,1
arms,book,1
arms,cast,1
arms,catch,1
arms,flop,1
arms,junk,1
arms,litter,1
arms,paper,1
arms,risk,1
arms,rubbish,1
arms,strength,1
arms,trash,1
arms,waste,1
arrangement,actualize,1
arrangement,aware,1
arrangement,chaze,1
arrangement,come-true,1
arrangement,difficult,1
arrangement,disaster,1
arrangement,dreams,1
arrangement,enlightenment,1
arrangement,get,1
arrangement,goals,1
arrangement,implement,1
arrangement,importance,1
arrangement,knowledge,1
arrangement,make-it,1
arrangement,materialize,1
arrangement,meaning,1
arrangement,modernization,1
arrangement,picture,1
arrangement,potential,1
arrangement,real,1
arrangement,reality,1
arrangement,understsnd,1
arrangement,wish,1
arrangement,word,1
arrangement,wrong,1
ascend,baby,1
ascend,children,1
ascend,chimney,1
ascend,clean,1
ascend,climax,1
ascend,climbing,1
ascend,cloud,1
ascend,comb,1
ascend,crawl,1
ascend,descend,1
ascend,difficult,1
ascend,fine,1
ascend,fresh-air,1
ascend,go,1
ascend,go-up,1
ascend,go-up-high,1
ascend,hands,1
ascend,height,1
ascend,high,1
ascend,hiking,1
ascend,hill,1
ascend,hills,1
ascend,hop,1
ascend,interesting,1
ascend,jump,1
ascend,ladder,1
ascend,mount,1
ascend,mountain,1
ascend,movement,1
ascend,race,1
ascend,raise,1
ascend,reptile,1
ascend,rise,1
ascend,scale,1
ascend,scramble,1
ascend,step,1
ascend,strength,1
ascend,tired,1
ascend,tree,1
ascend,up,1
ascend,upgrade,1
ascend,wall,1
asset,goods,1
asset,intangible,1
asset,prize,1
assist,assumme,1
assist,count,1
assist,decision,1
assist,deem,1
assist,fake,1
assist,friends,1
assist,hypothetical,1
assist,hypothe?€?size,1
assist,if,1
assist,imagine,1
assist,logic,1
assist,money,1
assist,predict,1
assist,premise,1
assist,problem,1
assist,real,1
assist,send,1
assist,situation,1
assist,such,1
assist,support,1
assist,suppress,1
assist,youth,1
assume,assist,1
assume,assumme,1
assume,count,1
assume,decision,1
assume,deem,1
assume,expect,1
assume,fake,1
assume,friends,1
assume,hypothetical,1
assume,hypothe?€?size,1
assume,if,1
assume,imagine,1
assume,logic,1
assume,maths,1
assume,money,1
assume,predict,1
assume,premise,1
assume,problem,1
assume,real,1
assume,send,1
assume,situation,1
assume,such,1
assume,support,1
assume,suppress,1
assume,uncertainty,1
assume,wedding,1
assume,youth,1
assumme,decision,1
assumme,deem,1
assumme,fake,1
assumme,friends,1
assumme,hypothetical,1
assumme,hypothe?€?size,1
assumme,if,1
assumme,imagine,1
assumme,logic,1
assumme,money,1
assumme,predict,1
assumme,real,1
assumme,send,1
assumme,situation,1
assumme,support,1
attack,absorb,1
attack,adventure,1
attack,aim,1
attack,arms,1
attack,attemptation,1
attack,attention,2
attack,attraction,1
attack,ball,1
attack,beauty,1
attack,book,1
attack,capture,1
attack,cast,1
attack,catch,3
attack,dirt,1
attack,distract,1
attack,draw,1
attack,drop,1
attack,effort,1
attack,enchantment,1
attack,engaging,1
attack,flop,1
attack,history,1
attack,implication,1
attack,impression,1
attack,induce,1
attack,intentional,1
attack,interest,1
attack,junk,1
attack,kill,1
attack,lady,1
attack,litter,1
attack,opposite-sex,1
attack,paper,1
attack,place,1
attack,risk,1
attack,rubbish,1
attack,sporting,1
attack,stone,1
attack,strength,1
attack,temple,1
attack,there,1
attack,things,1
attack,tired,1
attack,to,1
attack,trash,1
attack,triumph,1
attack,waste,1
attack,weapon,1
