source,target,weight
不平坦,品尝,1
不平坦,困难,1
不平坦,多次,1
不平坦,失败,1
不平坦,实验,1
不平坦,开车,1
不平坦,引导,1
不平坦,改变,1
不平坦,放手,1
不平坦,新食谱,1
不平坦,有趣,1
不平坦,机会,1
不平坦,痛苦,1
不平坦,练手,1
不平坦,美食,1
不平坦,胆量,1
不平坦,菜肴,1
不平坦,表达,1
不平坦,试试,1
不平坦,错误,1
不平坦,锻炼,1
不平坦,飞翔,1
不平坦,食物,1
不成立,不肯定,1
不成立,举例,1
不成立,倒退,1
不成立,假如,1
不成立,假想,1
不成立,假,1
不成立,前提,1
不成立,后悔,1
不成立,如果,1
不成立,完美,1
不成立,年轻,1
不成立,想像,1
不成立,成立,1
不成立,有用,1
不成立,朋友,1
不成立,机会,1
不成立,比如,1
不成立,没发生,1
不成立,理论,1
不成立,确定,1
不成立,结论,1
不成立,联想,1
不成立,虚拟,1
不成立,设想,1
不成立,长生不老,1
不成立,问题,1
不成立,题目,1
不正,不公正,1
不正,倾向,1
不正,偏好,1
不正,偏执,1
不正,偏离,1
不正,偏袒,1
不正,动态,1
不正,回归,1
不正,女儿,1
不正,委屈,1
不正,宠爱,1
不正,帅哥,1
不正,态度,1
不正,性别,1
不正,意见,1
不正,指南针,1
不正,歪道,1
不正,甜食,1
不正,生活方式,1
不正,男性,1
不正,篮球,1
不正,袒护,1
不正,趋势,1
不正,转向,1
不正,远方,1
不正,迷路,1
不潮湿,丰盈,1
不潮湿,喝水,1
不潮湿,嘴巴,1
不潮湿,土地,1
不潮湿,地毯,1
不潮湿,垃圾,1
不潮湿,太阳,1
不潮湿,干旱,1
不潮湿,干洗,1
不潮湿,干燥,1
不潮湿,干瘪,1
不潮湿,干货,1
不潮湿,才华,1
不潮湿,掰开,1
不潮湿,晒,1
不潮湿,枯燥,1
不潮湿,树干,1
不潮湿,树皮,1
不潮湿,桌面,1
不潮湿,棉花,1
不潮湿,毛巾,1
不潮湿,水,1
不潮湿,沙漠,1
不潮湿,湿,1
不潮湿,潮湿,1
不潮湿,炎热,1
不潮湿,烘干器,1
不潮湿,烘烤,1
不潮湿,硬,1
不潮湿,秋季,1
不潮湿,空气,1
不潮湿,粗糙,1
不潮湿,缺水,1
不潮湿,能干,1
不潮湿,草,1
不潮湿,衣服,1
不潮湿,衣物,1
不潮湿,道路,1
不潮湿,面包,1
不潮湿,面包干,1
不潮湿,鞋子,1
不潮湿,饥渴,1
不潮湿,饼,1
不潮湿,饼干,1
不潮湿,马路,1
不潮湿,鱼,1
不直接,不好,1
不直接,假,1
不直接,含沙斜影,1
不直接,坏,1
不直接,想法,1
不直接,意义,1
不直接,指出,1
不直接,指桑骂槐,1
不直接,明示,1
不直接,晦涩,1
不直接,暗含,1
不直接,暗喻,1
不直接,暗示,1
不直接,比喻,1
不直接,猜测,1
不直接,用意,1
不直接,目,1
不直接,直白,1
不直接,直说,1
不直接,箭头,1
不直接,联想,1
不直接,背后,1
不直接,表达,1
不直接,言下之意,1
不直接,语言,1
不直接,间接,1
不直接,阴阳怪气,1
不直接,隐含,1
不直接,隐喻,1
不直接,黑幕,1
不直接,黑洞,1
不真实,不成立,1
不真实,不肯定,1
不真实,举例,1
不真实,倒退,1
不真实,假,1
不真实,假如,1
不真实,假定,1
不真实,假想,1
不真实,假,1
不真实,前提,1
不真实,博士,1
不真实,后悔,1
不真实,女孩,1
不真实,如果,1
不真实,完美,1
不真实,年轻,1
不真实,心理,1
不真实,想像,1
不真实,成立,1
不真实,打仗,1
不真实,改变,1
不真实,有用,1
不真实,朋友,1
不真实,机会,1
不真实,条件,1
不真实,比如,1
不真实,没发生,1
不真实,没发生,1
不真实,猜想,1
不真实,理论,1
不真实,真理,1
不真实,确定,1
不真实,结论,1
不真实,联想,1
不真实,虚拟,1
不真实,设想,1
不真实,那么,1
不真实,长生不老,1
不真实,问题,1
不真实,题目,1
不移,不变,1
不移,不可动摇,1
不移,中国共产党,1
不移,信仰,1
不移,信息,1
不移,信条,1
不移,值得,1
不移,党,1
不移,共产主义,1
不移,共产党,1
不移,力量,1
不移,坚信,1
不移,坚持,1
不移,实现,1
不移,必胜,1
不移,忠诚,1
不移,想法,1
不移,指引,1
不移,正面,1
不移,理念,1
不移,理想,1
不移,磐石,1
不移,社会主义,1
不移,红色,1
不移,自信心,1
不移,表达,1
不移,革命,1
不耐脏,云,1
不耐脏,圣洁,1
不耐脏,婚纱,1
不耐脏,干净,1
不耐脏,清洁,1
不耐脏,牛奶,1
不耐脏,画板,1
不耐脏,盐,1
不耐脏,神圣,1
不耐脏,空白,1
不耐脏,红色,1
不耐脏,红色,1
不耐脏,纯洁,1
不耐脏,纱,1
不耐脏,纱布,1
不耐脏,纸,1
不耐脏,纸张,1
不耐脏,绿色,1
不耐脏,绿色,1
不耐脏,羽毛,1
不耐脏,花朵,1
不耐脏,蓝色,1
不耐脏,衣服,1
不耐脏,裙子,1
不耐脏,面粉,1
不耐脏,黄色,1
不耐脏,黑色,1
不肯定,假想,1
不肯定,假,1
不肯定,后悔,1
不肯定,如果,1
不肯定,年轻,1
不肯定,想像,1
不肯定,比如,1
不肯定,虚拟,1
不肯定,题目,1
不舒服,冷,1
不舒服,出汗,1
不舒服,加热,1
不舒服,咖啡,1
不舒服,大饼,1
不舒服,天气,1
不舒服,太阳,1
不舒服,奶茶,1
不舒服,工作刚结束,1
不舒服,开水,1
不舒服,心,1
不舒服,感情,1
不舒服,掌心,1
不舒服,晒,1
不舒服,气候,1
不舒服,汗,1
不舒服,汗水,1
不舒服,汗流浃背,1
不舒服,汤,1
不舒服,沙漠,1
不舒服,温度,1
不舒服,火,1
不舒服,炎热,1
不舒服,热水袋,1
不舒服,热狗,1
不舒服,知了,1
不舒服,空气,1
不舒服,运动,1
不舒服,适合食用,1
不舒服,难受,1
不舒服,非洲,1
不舒服,饭,1
不舒服,饭菜,1
不舒服,饮料,1
不菲,不可估量,1
不菲,书画,1
不菲,人生价值,1
不菲,价值体现,1
不菲,价值观,1
不菲,价钱,1
不菲,低廉,1
不菲,努力,1
不菲,努力的意义,1
不菲,取向,1
不菲,实现,1
不菲,性价比,1
不菲,有用,1
不菲,珍珠,1
不菲,社会主义,1
不菲,自我,1
不菲,自由,1
不菲,连城,1
不要,东西,1
不要,丢,1
不要,书,1
不要,再见,1
不要,切断,1
不要,回收,1
不要,垃圾,1
不要,废品,1
不要,投掷,1
不要,投递,1
不要,抛,1
不要,抛弃,1
不要,掉,1
不要,掷,1
不要,摔,1
不要,收回,1
不要,断舍离,1
不要,无用,1
不要,旧衣服,1
不要,杂物,1
不要,标枪,1
不要,球,1
不要,生气,1
不要,石头,1
不要,石子,1
不要,篮球,1
不要,衣服,1
不要,踢,1
不要,过往,1
不要,远,1
不要,铅球,1
不要,鞋子,1
不要,飞盘,1
不要,鸡蛋,1
不要,不要,1
不要,东西,1
不要,丢,1
不要,丢弃,1
不要,书,1
不要,再见,1
不要,切断,1
不要,发火,1
不要,回收,1
不要,坏习惯,1
不要,坏人,1
不要,垃圾,1
不要,垒球,1
不要,废品,1
不要,废掉,1
不要,手榴弹,1
不要,投,1
不要,投掷,1
不要,投递,1
不要,抛,1
不要,抛弃,1
不要,捡,1
不要,掉,1
不要,掷,1
不要,摔,1
不要,收回,1
不要,断舍离,1
不要,无用,1
不要,无用,1
不要,旧衣,1
不要,旧衣服,1
不要,杂物,1
不要,标枪,1
不要,沙包,1
不要,浪费,1
不要,球,1
不要,生气,1
不要,用力,1
不要,石头,1
不要,石子,1
不要,硬币,1
不要,篮球,1
不要,衣服,1
不要,赔,1
不要,踢,1
不要,过往,1
不要,远,1
不要,铁饼,1
不要,铅球,1
不要,鞋子,1
不要,飞盘,1
不要,鸡蛋,1
专门,具体,1
专门,动物,1
专门,场景,1
专门,定制,1
专门,工作,1
专门,搭配,1
专门,文化,1
专门,日期,1
专门,法律,1
专门,特别,1
专门,独特,1
专门,礼物,1
专门,纪念日,1
专门,节日,1
专门,表达,1
专门,话题,1
专门,语篇,1
专门,语言,1
世界,Ai,1
世界,信息,1
世界,发展,1
世界,国家,1
世界,工程师,1
世界,平和,1
世界,快,1
世界,惬意的生活,1
世界,有爱,1
世界,武器,1
世界,灾难,1
世界,绿色,1
世界,编程,1
世界,美好,1
世界,键盘,1
世界,鸽,1
世界,Ai,1
世界,世界,1
世界,信息,1
世界,发明,1
世界,工作,1
世界,工程师,1
世界,快,1
世界,快捷,1
世界,快,1
世界,数据,1
世界,电,1
世界,硅,1
世界,科技,1
世界,程序,1
世界,编程,1
世界,网吧,1
世界,计算,1
世界,键盘,1
世界,鼠标,1
东西,一定,1
东西,不可或缺,1
东西,不可或缺,1
东西,丢,1
东西,交流,1
东西,养分,1
东西,再见,1
东西,切断,1
东西,回收,1
东西,坚持,1
东西,大海,1
东西,少不了,1
东西,岸边,1
东西,川流不息,1
东西,开支,1
东西,必备,1
东西,必然,1
东西,房子,1
东西,投递,1
东西,掉,1
东西,摔,1
东西,收回,1
东西,曲折,1
东西,有灵气,1
东西,村落,1
东西,标枪,1
东西,树木,1
东西,梁溪河,1
东西,波光粼粼,1
东西,流逝,1
东西,海洋,1
东西,生气,1
东西,生活品,1
东西,用品,1
东西,石头,1
东西,空气,1
东西,篮球,1
东西,衣服,2
东西,起伏,1
东西,重要性,1
东西,铅球,1
东西,长江,1
东西,食物,1
丢,再见,1
丢,切断,1
丢,回收,1
丢,投递,1
丢,掉,1
丢,摔,1
丢,收回,1
丢,生气,1
丢,石头,1
丢,篮球,1
丢,衣服,1
丢弃,不要,1
丢弃,东西,1
丢弃,丢,1
丢弃,书,1
丢弃,再见,1
丢弃,切断,1
丢弃,回收,1
丢弃,坏习惯,1
丢弃,坏人,1
丢弃,垃圾,1
丢弃,垒球,1
丢弃,废品,1
丢弃,废掉,1
丢弃,手榴弹,1
丢弃,投,1
丢弃,投掷,1
丢弃,投递,1
丢弃,抛,1
丢弃,抛弃,1
丢弃,捡,1
丢弃,掉,1
丢弃,掷,1
丢弃,摔,1
丢弃,收回,1
丢弃,断舍离,1
丢弃,无用,1
丢弃,无用,1
丢弃,旧衣,1
丢弃,旧衣服,1
丢弃,杂物,1
丢弃,标枪,1
丢弃,沙包,1
丢弃,浪费,1
丢弃,球,1
丢弃,生气,1
丢弃,用力,1
丢弃,石头,1
丢弃,石子,1
丢弃,硬币,1
丢弃,篮球,1
丢弃,衣服,1
丢弃,赔,1
丢弃,踢,1
丢弃,过往,1
丢弃,远,1
丢弃,铁饼,1
丢弃,铅球,1
丢弃,鞋子,1
丢弃,飞盘,1
丢弃,鸡蛋,1
丢掉,不要,1
丢掉,不要,1
丢掉,东西,1
丢掉,丢,1
丢掉,丢弃,1
丢掉,书,1
丢掉,再见,1
丢掉,切断,1
丢掉,发火,1
丢掉,回收,1
丢掉,坏习惯,1
丢掉,坏人,1
丢掉,垃圾,1
丢掉,垒球,1
丢掉,废品,1
丢掉,废掉,1
丢掉,手榴弹,1
丢掉,投,1
丢掉,投掷,1
丢掉,投递,1
丢掉,抛,1
丢掉,抛弃,1
丢掉,捡,1
丢掉,掉,1
丢掉,掷,1
丢掉,摔,1
丢掉,收回,1
丢掉,断舍离,1
丢掉,无用,1
丢掉,无用,1
丢掉,旧衣,1
丢掉,旧衣服,1
丢掉,杂物,1
丢掉,标枪,1
丢掉,沙包,1
丢掉,浪费,1
丢掉,球,1
丢掉,生气,1
丢掉,用力,1
丢掉,石头,1
丢掉,石子,1
丢掉,硬币,1
丢掉,篮球,1
丢掉,衣服,1
丢掉,赔,1
丢掉,踢,1
丢掉,过往,1
丢掉,远,1
丢掉,铁饼,1
丢掉,铅球,1
丢掉,鞋子,1
丢掉,飞盘,1
丢掉,鸡蛋,1
中国共产党,不变,1
中国共产党,不可动摇,1
中国共产党,信仰,1
中国共产党,信息,1
中国共产党,值得,1
中国共产党,共产主义,1
中国共产党,共产党,1
中国共产党,力量,1
中国共产党,坚持,1
中国共产党,实现,1
中国共产党,必胜,1
中国共产党,忠诚,1
中国共产党,正面,1
中国共产党,理念,1
中国共产党,理想,1
中国共产党,社会主义,1
中国共产党,表达,1
中国共产党,革命,1
中庸,不合适,1
中庸,举动,1
中庸,事,1
中庸,交往,1
中庸,休息,1
中庸,作业,1
中庸,可行,1
中庸,合理,1
中庸,合理,1
中庸,合适,1
中庸,合适,1
中庸,名正言顺,1
中庸,如鱼得水,1
中庸,妥当,1
中庸,完美,1
中庸,得体,1
中庸,恰到好处,1
中庸,恰当,1
中庸,恰当,1
中庸,想法,1
中庸,批评,1
中庸,放松,1
中庸,方式,1
中庸,无错误,1
中庸,时候,1
中庸,机会,1
中庸,模式,1
中庸,正确,1
中庸,氛围,1
中庸,温度,1
中庸,理由,1
中庸,着装,1
中庸,穿着,1
中庸,答案,1
中庸,舒服,1
中庸,舒适,1
中庸,行为,1
中庸,表情,1
中庸,表达,1
中庸,解释,1
中庸,言行举止,1
中庸,词语,1
中庸,话语,1
中庸,语言,1
中庸,课程,1
中庸,距离,1
中庸,路径,1
中庸,运动,1
中庸,适合,1
中庸,锻炼,1
中庸,饮酒,1
中立,不公正,1
中立,不正,1
中立,倾向,1
中立,偏好,1
中立,偏执,1
中立,偏离,1
中立,偏袒,1
中立,公平,1
中立,动态,1
中立,南方,1
中立,唱跳,1
中立,喜好,1
中立,回归,1
中立,女儿,1
中立,委屈,1
中立,嫉妒,1
中立,宠爱,1
中立,帅哥,1
中立,态度,1
中立,性别,1
中立,意见,1
中立,指南针,1
中立,方向,1
中立,歪道,1
中立,甜食,1
中立,生活方式,1
中立,男性,1
中立,篮球,1
中立,袒护,1
中立,趋势,1
中立,转向,1
中立,远方,1
中立,迷路,1
丰盈,嘴巴,1
丰盈,地毯,1
丰盈,垃圾,1
丰盈,太阳,1
丰盈,干旱,1
丰盈,干燥,1
丰盈,干瘪,1
丰盈,才华,1
丰盈,晒,1
丰盈,枯燥,1
丰盈,树干,1
丰盈,树皮,1
丰盈,桌面,1
丰盈,棉花,1
丰盈,毛巾,1
丰盈,沙漠,1
丰盈,湿,1
丰盈,潮湿,1
丰盈,炎热,1
丰盈,烘烤,1
丰盈,硬,1
丰盈,秋季,1
丰盈,空气,1
丰盈,粗糙,1
丰盈,缺水,1
丰盈,能干,1
丰盈,衣服,1
丰盈,衣物,1
丰盈,道路,1
丰盈,面包,1
丰盈,鞋子,1
丰盈,饥渴,1
丰盈,饼,1
丰盈,饼干,1
丰盈,马路,1
主人,兔,1
主人,咬人,1
主人,宠物,1
主人,狗叫,1
主人,绳,1
主人,老鼠,1
主意,不容易,1
主意,事情,1
主意,人心,1
主意,人际关系,1
主意,从句,1
主意,关系,1
主意,内心,1
主意,切割,1
主意,困境,1
主意,困难,1
主意,困难,1
主意,套路,1
主意,工作,1
主意,形势,1
主意,心情,1
主意,心理,1
主意,思想,1
主意,思维,1
主意,思维模式,1
主意,情况,1
主意,情形,1
主意,情感,1
主意,情绪,1
主意,想法,1
主意,感情,1
主意,故事,1
主意,数学,1
主意,数学题,1
主意,杂乱,1
主意,流程,1
主意,烦人,1
主意,环境,1
主意,现实,1
主意,程序,1
主意,简单,1
主意,简单,1
主意,纯洁,1
主意,细节乡,1
主意,结构,1
主意,结果,1
主意,苦难,1
主意,计算机,1
主意,语法,1
主意,运算,1
主意,迷宫,1
主意,逻辑思维,1
主意,道理,1
主意,长难句,1
主意,问题,1
主意,难,1
主意,难以理解,1
主意,难办,1
主意,难,1
主意,难题,1
主意,题目,1
主意,麻烦,1
主机,AI,1
主机,Ai,1
主机,上网,1
主机,世界,1
主机,世界,1
主机,互联网,1
主机,便利,1
主机,信息,1
主机,办公,1
主机,发明,1
主机,工作,1
主机,工科,1
主机,工程师,1
主机,庞大,1
主机,快,1
主机,快捷,1
主机,快,1
主机,打字,1
主机,数据,1
主机,理工科,1
主机,电,1
主机,硅,1
主机,科技,1
主机,程序,1
主机,编程,1
主机,网吧,1
主机,网络,1
主机,联系,1
主机,芯片,1
主机,视频,1
主机,计算,1
主机,路由器,1
主机,速度,1
主机,键盘,1
主机,鼠标,1
举例,不肯定,1
举例,假想,1
举例,假,1
举例,后悔,1
举例,如果,1
举例,年轻,1
举例,想像,1
举例,有用,1
举例,比如,1
举例,理论,1
举例,虚拟,1
举例,题目,1
举动,不合适,1
举动,事,1
举动,合适,1
举动,时候,1
举动,温度,1
举动,理由,1
举动,穿着,1
举动,舒适,1
举动,表情,1
举动,表达,1
举动,言行举止,1
举动,语言,1
举动,运动,1
举动,锻炼,1
举动,饮酒,1
乐观,亲人,1
乐观,亲切,1
乐观,兴奋,1
乐观,友善,1
乐观,友好,1
乐观,可爱,1
乐观,和平,1
乐观,和蔼,1
乐观,咧嘴,1
乐观,哭泣,1
乐观,嘲笑,1
乐观,嘴巴,1
乐观,嘴角,1
乐观,大笑,1
乐观,女士,1
乐观,好玩,1
乐观,客气,1
乐观,幸福,1
乐观,幽默,1
乐观,开心,1
乐观,微妙,1
乐观,心情,1
乐观,快乐,1
乐观,愉快,1
乐观,愉悦,1
乐观,感动,1
乐观,愤怒,1
乐观,朋友,1
乐观,温暖,1
乐观,满意,1
乐观,灿烂,1
乐观,狂笑,1
乐观,理智,1
乐观,甜美,1
乐观,甜蜜,1
乐观,痛苦,1
乐观,真心,1
乐观,真诚,1
乐观,眼睛,1
乐观,礼貌,1
乐观,笑脸,1
乐观,美丽,1
乐观,美丽优雅,1
乐观,美好,1
乐观,脸,1
乐观,脸庞,1
乐观,腼腆,1
乐观,自信,1
乐观,自行车,1
乐观,茄子,1
乐观,蒙娜丽莎,1
乐观,虚假,1
乐观,表情,1
乐观,误解,1
乐观,阳光,1
乐观,露牙齿,1
乐观,露齿而笑,1
乐观,面对,1
乐观,面庞,1
乐观,面部表情,1
乐观,高兴,1
乐观,鼓励,1
九寨沟,东西,1
九寨沟,冰川,1
九寨沟,危险,1
九寨沟,壮美,1
九寨沟,大地,1
九寨沟,大江,1
九寨沟,大河,1
九寨沟,大海,1
九寨沟,天空,1
九寨沟,奔流不息,1
九寨沟,奔腾,1
九寨沟,宽广,1
九寨沟,小河,1
九寨沟,小溪,1
九寨沟,山川,1
九寨沟,山清水秀,1
九寨沟,岸边,1
九寨沟,川流不息,1
九寨沟,时间,1
九寨沟,曲折,1
九寨沟,有灵气,1
九寨沟,村落,1
九寨沟,树木,1
九寨沟,桥,1
九寨沟,梁溪河,1
九寨沟,水,1
九寨沟,水流,1
九寨沟,江河,1
九寨沟,江海,1
九寨沟,河堤,1
九寨沟,河道,1
九寨沟,波光粼粼,1
九寨沟,流动,1
九寨沟,流向,1
九寨沟,流水不争先,1
九寨沟,流淌,1
九寨沟,流逝,1
九寨沟,海洋,1
九寨沟,深浅,1
九寨沟,清澈,1
九寨沟,湖泊,1
九寨沟,源远流长,1
九寨沟,溪流,1
九寨沟,滔滔不绝,1
九寨沟,犯罪,1
九寨沟,船,1
九寨沟,蜿蜒,1
九寨沟,起伏,1
九寨沟,道路,1
九寨沟,长,1
九寨沟,长江,1
九寨沟,高山,1
九寨沟,鱼,1
九寨沟,鹅卵石,1
书,一定,1
书,不可或缺,1
书,不可或缺,1
书,专门,1
书,东西,2
书,丢,1
书,事物,1
书,交流,1
书,亲人,1
书,人或物,1
书,具体,1
书,养分,1
书,再见,1
书,军需,1
书,切断,1
书,动物,1
书,名称,1
书,含义,1
书,唯一,1
书,回收,1
书,场景,1
书,坚持,1
书,垃圾,1
书,定制,1
书,少不了,1
书,工作,1
书,废品,1
书,开支,1
书,必备,1
书,必然,1
书,想法,2
书,房子,1
书,投递,1
书,抛,1
书,抛弃,1
书,指定,1
书,掉,1
书,掷,1
书,搭配,1
书,摔,1
书,收回,1
书,文化,1
书,断舍离,1
书,无用,1
书,日期,1
书,旧衣服,1
书,时间,1
书,杂物,1
书,条件,1
书,标枪,1
书,法律,1
书,特别,1
书,特别,1
书,特制,1
书,特定的主题,1
书,特步,1
书,特殊,1
书,独特,1
书,球,1
书,生气,1
书,生活品,1
书,生活费,1
书,生话物资,1
书,用品,1
书,石头,1
书,石子,1
书,确定,1
书,礼物,1
书,空气,1
书,空间,1
书,篮球,1
书,纪念日,1
书,节日,1
书,药品,1
书,营养,1
书,行动,1
书,衣服,2
书,表达,1
书,规则,1
书,解决,1
书,话题,1
书,语篇,1
书,语言,1
书,踢,1
书,远,1
书,重要性,1
书,铅球,1
书,限制,1
书,需求,1
书,需要,1
书,鞋子,1
书,飞盘,1
书,食物,1
书画,不可估量,1
书画,人生价值,1
书画,价钱,1
书画,社会主义,1
书画,自由,1
书画,连城,1
书籍,不好,1
书籍,传统,1
书籍,健康问题,1
书籍,同事,1
书籍,咬不动,1
书籍,夕阳红,1
书籍,嫩,1
书籍,容貌,1
书籍,年纪,1
书籍,年老,1
书籍,年轻,1
书籍,年龄大,1
书籍,延迟退休,1
书籍,快速,1
书籍,慈祥,1
书籍,房子,1
书籍,手机,1
书籍,拐杖,1
书籍,改造,1
书籍,旧,1
书籍,时间长,1
书籍,死亡,1
书籍,父母,1
书籍,牙齿,1
书籍,物件,1
书籍,生命,1
书籍,疾病,1
书籍,皱纹,1
书籍,破损,1
